Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Mean,Bwd Pkt Len Mean,Flow Byts/s,Flow Pkts/s,Pkt Len Mean,Pkt Len Std,SYN Flag Cnt,ACK Flag Cnt,FIN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,URG Flag Cnt
-1.928754523726937,2.3946185083765457,-1.161755708038995,1.579750390971737,-0.3894949954875383,0.88556983054883,-0.18112842747309,1.1204851623889454,-0.7744562147741906,0.7664579247448887,0.41012937655659076,0.6992867066204698,-0.6041617609637991,-2.5773381866949983,-1.242087395305104,-0.32399905908525983,-0.4609475442094531,-0.9898550566648125
2.656823572055194,-0.49169803808867196,-1.6710108324322954,-0.5526199456399618,-3.1261614824140658,1.3448824875027374,2.075874402349965,-0.8489671392378386,0.6634709360439752,1.3278584930998667,0.0749913850657381,2.3869427058997568,-0.15246760334279041,4.020782093616136,4.8892580520526145,-0.6173613951692282,1.86683669175865,-1.698673685125424
0.797870464070918,0.9869626683010554,0.9902640369280171,-0.8017388438128987,1.4495489514147823,-0.2630050557640776,0.679212934694861,-1.0356309373945147,-0.8944891739100729,-0.012274900278862659,-0.4469037439026271,-0.8960913307770916,-1.2187567627043312,0.17789710722280871,1.555242933335934,0.8226771572290122,-0.7945568140235254,-0.6048416007773219
-3.862308550203134,1.0796905986214362,-1.3404545327939765,-2.794589465099463,0.22337828233437074,0.9595145956255775,-0.24718212625415714,3.4884441453336246,-0.10167487383724205,1.4946508981850273,0.0071464021758929075,-1.6756761719323303,0.6387103947737209,-1.049261218289654,-2.9687602156939517,-0.5446292330851618,-0.4349535625184065,1.9228414188245226
-2.4380679310051767,3.3150282069408306,-2.410313078009759,-0.16850830267813732,1.0896769060782419,0.2716610941017863,-0.8433528106757004,0.7132319062425502,-3.329649120406479,0.3973443425825685,-0.22023813571273876,0.3183244946971333,-1.5858878247432804,-1.4898131021960852,1.8294249452261537,0.21596352671433408,-2.136585805013852,-0.21428418316278625
-5.720616723308578,-0.272731783461873,-0.8976277783644044,3.0064838263220386,1.5685590616136742,0.15972564178938575,-1.065563681416744,-3.740159919193511,-2.7169442600857794,0.6825302008661809,0.9384218548098741,-7.386248885313284,-1.3985608445045035,-1.0787873361068812,-4.208979101621784,0.542979186581475,-1.0142430520926276,-2.2062610581215116
1.1293551116028875,0.6572069341831746,1.2190531821958719,-3.112535841476332,1.013135784692241,0.29197612884749213,-0.16000512751665952,-1.1913925341831586,-0.1330321482738792,0.18367308670637783,-1.181196892954374,1.0919014692017712,-0.48226915594350583,-0.05360857214499881,4.719593192274433,0.9709790290578757,1.8604856380848083,3.202270829323926
2.586133852843181,2.5043761796604995,0.35720990175464534,-1.1354487360964076,2.247122281540957,1.3344961142186185,-0.3718612012700647,0.5244041168682985,2.3637975031116762,0.6004177162015015,-2.1908245898599326,0.7925461984262594,0.04687367906302664,0.9872577297957198,-0.7008736635690734,-0.13323670842355773,-4.849961131660979,0.24751641198884639
-1.4304901773291936,-1.2383640141868733,-0.21039866485214606,1.2060666452503332,0.4605073767612695,0.3949327502542474,0.1485607353099352,1.6433110854465123,-2.4327903037782836,-0.3160443461170299,0.9660217853884304,-1.720162912740289,0.16337754591719045,0.21379120443221744,-3.102634680072301,0.4736887519497323,-2.36613923493339,-2.1388740809629443
-7.950458507966331,4.379720150349835,-1.4288123767120542,0.44390036563175905,-3.4378606817301347,0.22794806506264004,2.8138873749343043,2.711306004237729,-6.490756902589499,-2.2085000634740592,4.221162643267038,0.7174698379212261,0.42978258262732316,-2.5272283435006564,1.8824154218166715,-0.45272324461927566,3.8430062764270314,-5.209814143796795
-4.078700968144632,1.683168190010734,-1.4816769208825153,-0.3965590037497412,-1.1124304868043065,1.204615412181005,-1.4715026594817477,-1.5491919643670813,1.1018966237048446,-1.0760507275028517,2.316268843008702,-1.6544029337883392,-1.1963729746611749,-1.6453759463403221,0.8328693220974426,-1.6481539560501435,5.127989487692713,0.9691717124802076
-0.13160332930535504,2.039609529666348,0.7553093464485139,-0.747318105965669,3.6893040326653135,-0.6537201092665157,-3.5190041869451303,-1.552167553233567,1.1535861290759937,-0.2730559787028749,-1.9146657184376883,0.9212195809354117,3.3688100283193148,0.9623984151947296,-0.7391818665490175,0.813411254689834,-5.4866035090597824,2.089972223422197
-5.318582803703792,1.5359295988329595,2.1746857455232766,-2.724296546891547,1.5280944671852494,0.877590772268304,1.707743430577176,0.10678272721511772,-1.2166382965761613,-0.2825934015877861,0.638108652088951,-4.910865230748925,2.069440702169255,-0.5270035930747907,-3.352531055769915,1.6899956599897468,0.14835301903846426,-1.0027762202337245
0.5217021865949099,-1.3869364715663126,-0.7106915718909574,-1.9060250072044411,-1.248536217430876,-0.8070302934504976,1.2948402666925398,-0.022335082459553735,-1.8093718212925676,-0.23342757939337558,1.4837487022120204,2.3219159993284593,0.3080791778401837,-1.196033359336194,4.794293866543125,0.22916288911821775,6.041737969444061,1.4158624483324727
5.237664224380973,-2.650399741123871,-1.0936312207409928,-0.03247394645700208,1.4305725139818246,0.34426539757744584,0.5919540497730138,-0.11259850774187463,0.03654864724855922,-0.1571970737128412,-2.5821678228343785,2.2964919226954676,0.2760855507432144,-0.5537376418455813,1.1485041951693413,0.7358317453607367,-1.3444087284713244,2.254823955686142
-8.753095085262473,4.654087183001506,-1.5070265281465265,-1.847315551929463,-5.385310038001931,-0.7598837129725351,2.4058029279766706,3.7934399897929834,-2.312638834016017,0.9057187988908646,4.383942167910485,-0.03942946241826362,-0.2909587407871559,-1.321931730840845,1.3544226517887838,-1.108267519471944,6.513273269247636,-2.96954326871524
-1.0734832611094611,-0.979303381398607,-1.4379900029479193,-1.928829371925813,0.1034766958043788,-0.4584711143809583,-2.3706321724883925,-0.2832038608825277,-2.6607731224085285,-1.0676032204087704,0.20305943465403276,-0.2970804540939538,-3.06438705061773,0.5793034878365014,4.876521864529069,-1.7708877462340609,1.783468751602534,3.5333032175552
3.9560932714629633,-0.24104726348292416,-1.074180599864542,0.03629418119142924,2.52455869079124,0.014202103302422409,-1.999769526473082,2.0051641613928313,0.8168034919670157,-1.3836000056372526,2.2051326155138766,0.5071952869040119,-1.89101954644085,2.9859397929387907,-0.8207682571508195,-0.08479202877884832,-4.429740919574657,-2.805634017801836
-0.288597386148259,0.5214339967920906,-2.7081740360376103,-0.6134867769581089,2.2988452050746844,0.7751034069762416,-1.2590307464147485,0.8523968940082758,-0.3822161322176494,-0.8003604600059732,-3.2008981549554463,-1.574939207715428,0.12495059334960357,0.9220744860713571,-2.480407369768817,-1.063538146270728,-6.442073176214959,1.730004526283461
0.9312872637206009,-0.9094333265188705,0.9317299931490259,-4.4948011083839035,2.1445104074418353,2.256576390900339,-4.781782763092563,0.8759926389337136,0.2516575796804543,0.21411156888395114,0.20933986587315057,3.173523775295277,1.6208437639363669,2.2021682848851705,4.583826915842538,0.4457806194762677,-0.12317571831109352,5.856593513706892
-4.793175430983337,2.3387526149663476,-0.6443384632868981,-0.8171105253724522,0.8661778212846543,0.5834519319014164,-0.7521371029280639,-2.359637604299283,-4.1479268964625655,0.010947875262480792,1.887204920557269,-2.7434267130214183,-1.8932628595409473,-0.6617278155115647,3.4860570039417635,-0.9635768161816228,2.044661977528621,-0.847400174364541
0.923576287038111,-0.685911936525391,0.8631109666622139,-3.2399484293255756,1.0578185640442619,-0.8370352024565603,-2.718232668583168,-0.674554025311245,-0.6119572613785229,1.0876741711576596,2.383157131464033,1.2908433360567755,-0.6797682655458378,2.8431661898592893,5.707067096221138,-1.850399677346306,2.3012013147148918,1.784047294047061
1.6276654818256227,-2.4388085105126995,0.8901678357114085,1.8909573086909632,-1.4318062049766367,-0.9839919028561039,2.582613632275165,-3.251055159228932,-0.9288164948319904,1.741595847217797,1.9246456460413288,-1.2705213255915022,-2.256090088834693,-1.2749134112682918,2.4254091012798606,1.4208277458666114,6.252028912529903,-2.1874845653504593
-0.40779981342310606,0.47748152205433925,1.3532224935636465,-2.3581172412194418,-1.1872063116649318,0.1343900725995843,1.3625332318919012,0.2642426260232218,1.477969808692333,-0.795786815618009,1.4086221098706906,0.015271336293122717,0.16571502609661426,0.2911199843236001,1.536569374717664,0.13759080516769637,4.160877943104821,0.10358768312454508
-5.91162947079787,-0.14347281479443208,-1.1760862931828016,-1.26250279373026,-0.7856659900454531,1.628372760945562,-2.8448978280361388,-0.7322730661403551,-4.434717553876924,0.17051625149717636,2.337622730769208,-0.790649534107954,0.800943398923273,1.540158120835184,3.5691564562452207,-0.6986285923963066,2.000204116417878,1.197909039321962
0.344186422158633,0.8799621762621408,-1.8661660331670775,2.4337189958400876,2.1276019443903884,1.5301440998439293,-3.26189158080375,0.41211099145187413,-2.60438063894594,-0.20327895703048288,-2.1288820421520045,-0.8404079249546569,-3.0156088674328907,1.7887099419550623,-0.7100998408668954,0.02071133373460483,-8.701497280878018,-0.3904108410662902
-1.490248900959372,2.2119490284002095,-0.07402951695188457,-4.315078109931326,-0.14246153411669282,-1.1527857363269445,0.9377539270674529,1.1316831748768146,-0.14196471818798584,2.0356864285214717,-0.6948826983156469,-0.44513742802786693,0.9384770574536792,3.671613736389171,2.4116582955125945,0.5248351402781646,-1.5284939276197724,0.15637742008039088
0.06824874529404577,2.3888944319148004,-1.0003206976971222,-4.757844445847873,1.326757240119131,0.22285132356001333,-3.1092198310246344,1.412939854945074,1.233015444230999,-0.7692667300081335,0.4918921144515057,1.6180565385322496,-1.8101111782451615,1.318528405965814,4.643030620500019,-1.4217794280161404,0.5917177575576898,3.9761029409995263
4.6214283835345356,-0.5306770366844396,0.8856917471464213,-1.5162424224796536,0.3836457415293184,-2.3524435700755895,2.1485231215957974,0.3780373124667753,-0.5666154136108337,-1.1357871795388723,-1.7842074079861852,1.7720637208746468,-2.9751859975949957,-0.99533619419623,4.09440962207609,2.1216061574672156,1.2306602639647064,1.494924234438283
1.9914194177926459,-0.9471951882987295,0.663399106909608,2.182174635339719,3.9436425268884956,-0.06531335081829703,-2.7395505311821795,-1.6479672032216919,-0.7476450733431115,0.5712110417743173,1.8334415926473213,-0.05176869531402095,-1.2802388194009722,-3.728547228133482,-0.9647262032987866,-0.7185533430211918,0.30020253524079316,0.24383121741303815
1.212778448043735,-1.4501073858537814,1.54985725808685,-0.8812154178846655,-0.25007538751175995,-0.7756031336757258,0.5194745976596509,-0.6384618544280536,-0.2795336967104014,-2.066745335561266,-0.4003533097841725,0.13107601998097218,-0.09783442152177924,1.0159561973503806,1.8462470073934887,-1.3811380301216731,1.0805357501982755,0.8363217446447112
